tl,hanzi,frequency
âng-lin-á-tsháu,紅奶仔草,12
âng-niû-á-hî,紅娘仔魚,12
âng-inn--á,紅嬰--仔,12
âng-kha-tshng-á,紅尻川仔,12
âng-bé-á-tsháu,紅尾仔草,12
âng-bé-ia̍h-hue,紅尾蝶花,12
âng-kóng-á-tāu,紅廣仔豆,12
âng-kóng-á-tsînn,紅廣仔錢,12
âng-sim-tuā-phànn,紅心大冇,12
âng-tsíng-kah-hue,紅指甲花,12
âng-kun-á-tsháu,紅根仔草,12
âng-tshân-oo-tsháu,紅田烏草,12
âng-tik-á-tshài,紅竹仔菜,12
âng-tîn-á-tsháu,紅籐仔草,12
âng-ang-iù-iù,紅紅幼幼,12
âng-hī-á-tshù,紅耳仔厝,12
âng-hī-á-bi̍t,紅耳仔蜜,12
âng-bah-lāi-lí,紅肉內李,12
âng-kha-tuā-hue,紅腳大花,12
âng-kha-oo-tsiam,紅腳烏尖,12
âng-ko-tshiah-tshi̍h,紅膏赤蠘,12
âng-hue-bi̍t-tshài,紅花蜜菜,12
âng-tsuâ-tshiah-tshú,紅蛇赤鼠,12
âng-gûn-tsu-tiâu,紅銀朱條,12
âng-gûn-tsu-puânn,紅銀朱盤,12
âng-gûn-tsu-pit,紅銀朱筆,12
âng-ke-sái-tîn,紅雞屎籐,12
âng-bīn-tsiong-kun,紅面將軍,12
âng-thâu-á-tsûn,紅頭仔船,12
âng-thâu-sai-kong,紅頭司公,12
âng-thâu-huat-kuann,紅頭法官,12
liù-khoo-si-á,紐箍絲仔,12
se-hōo-kha-ê,紗互腳的,12
tsuá-thâu-tsuá-bé,紙頭紙尾,12
hun-hun-luān-luān,紛紛亂亂,12
tsí-bî-tāi-tè,紫微大帝,12
tsí-iông-hu-tsú,紫陽夫子,12
suè-hio̍h-tang-tshinn,細葉冬青,12
suè-hio̍h-tsuí-tsháu,細葉水草,12
suè-hio̍h-siap-hio̍h,細葉澀葉,12
suè-hio̍h-pe̍h-mn̂g,細葉白門,12
suè-hō-tshì-tshang,細號刺蔥,12
kat-sann-á-tuà,結衫仔帶,12
kiat-huat--ê,結髮的,12
tsua̍t-ka-tsài-hing,絕家再興,12
tsua̍t-tshù-hông-sing,絕處逢生,12
ká-tóng-sîng-kûn,絞黨成群,12
lo̍k-i̍k-put-tsua̍t,絡繹不絕,12
kip-tuē-ki-tuann,給地基單,12
kip-tuē-ki-jī,給地基字,12
kip-khún-tiàm-jī,給墾店字,12
kip-tiàm-tē-tuann,給店地單,12
kip-tiàm-tuē-jī,給店地字,12
kip-thia̍p-uī-hō,給牒畫號,12
kip-hiān-siau-tuann,給現銷單,12
kinn-liáu-ū-nn̄g,經了有卵,12
khìnn-nìh-khe̍nnh-ne̍nnh,經經喀喀,12
kînn-kînn-kê-kê,經經枷枷,12
king-king-gia̍p-gia̍p,經經業業,12
kinn-kinn-puànn-puànn,經經絆絆,12
tiû-tiû-nńg-nńg,綢綢軟軟,12
bāng-á-tshiu-tshái,網仔鬚彩,12
lîng-lô-tiû-tuān,綾羅綢緞,12
iân-tâu-á-kut,緣投仔骨,12
pīnn--ê-tuà,編的帶,12
bān--tsi̍t-khik,緩--一刻,12
ûn-ûn-á-hé,緩緩仔火,12
biān-tiān-ha̍p-huan,緬甸合歡,12
înn-înn-tînn-tînn,縈縈纏纏,12
luī--lo̍h-lâi,縋落來,12
luī--khí-khì,縋起去,12
un-un-khûn-khûn,縕縕蜷蜷,12
kiu-kiu-kue̍h-kue̍h,縮縮挾挾,12
tshiong-kuàn-thih-tō,縱貫鐵道,12
tsóng-bū-tiúnn-kuann,總務長官,12
tsóng-lí-tāi-sîn,總理大臣,12
pinn-tshiûnn-peh-piah,繃牆扒壁,12
kè-sû--ê,繼嗣的,12
tînn-lâi-tînn-khì,纏來纏去,12
tînn-kha-tînn-tshiú,纏腳纏手,12
tînn-sin-pe-tsuâ,纏身飛蛇,12
kheh-ti̍h--lí,缺值你,12
kheh-buâ--lí,缺磨--你,12
khih-khih-li̍h-li̍h,缺缺裂裂,12
kheh-hán--lí,缺罕你,12
bóng-ue-bóng-kè,罔挨罔過,12
bóng-khan-bóng-kè,罔牽罔過,12
tsuē-siōng-ka-tsuē,罪上加罪,12
tsuē-ka-it-tíng,罪加一等,12
tì-sin-kio̍k-guē,置身局外,12
tì-sin-bô-tē,置身無地,12
tshoh-tsi-kiāu-le̍h,罵之撟裂,12
mē-thinn-uàn-tuē,罵天怨地,12
pā-pā--liauh,罷罷--了,12
iûnn-kak-sam-kiàm,羊角三劍,12
bí-kok-tshiah-phê,美國赤皮,12
tshiu--tsi̍t-ē,羞一下,12
tshiu--ah-tshiu,羞啊羞,12
gī-ióng-lām-tuī,義勇艦隊,12
gī-bū-kàu-io̍k,義務教育,12
gī-bū-thú-kim,義務貯金,12
ang-sing-bóo-tuànn,翁生某妲,12
huan-lâi-huan-khì,翻來翻去,12
huan-thian-kuah-kak,翻天割角,12
huan-thinn-hok-tuē,翻天覆地,12
huan-kū-tshâ-tsau,翻舊柴焦,12
si̍t-kóo-mn̂g-tshíng,翼股毛筅,12
iāu-bú-iông-ui,耀武揚威,12
lāu-kóo-tshiū-thâu,老古樹頭,12
lāu-kam-tsià-thâu,老甘蔗頭,12
ló-pāng-sing-tsu,老蚌生珠,12
lāu-bé-tián-tsang,老馬展鬃,12
niáu-tshú-á-uan,老鼠仔冤,12
niáu-tshú-á-tshū,老鼠仔炷,12
khó-tó-sian-sinn,考倒先生,12
khó-tuā-pang-phue,考大枋批,12
hī-khang-á-tîn,耳孔仔藤,12
iâ-soo-sìn-tôo,耶穌信徒,12
iâ-soo-kàu-tn̂g,耶穌教堂,12
iâ-soo-sìng-kàu,耶穌聖教,12
liâu-thian-liâu-tē,聊天聊地,12
sìng-kun-hiân-siòng,聖君賢相,12
tsit-kuân-lām-iōng,職權濫用,12
thìng-kuah-thìng-hâ,聽割聽縖,12
thìng-thó-thìng-hîng,聽討聽還,12
bah-si-tshá-hún,肉絲炒粉,12
bah-si-tshá-mī,肉絲炒麵,12
bah-si-tsú-hún,肉絲煮粉,12
bah-si-tsú-mī,肉絲煮麵,12
bah-si-bí-hún,肉絲米粉,12
ki-hiunn-sió-suè,肌香小細,12
kóo-hūn-iok-jī,股份約字,12
puî-ti-á-tsí,肥豬仔子,12
puî-ti-á-tāu,肥豬仔豆,12
kian-thiau-puē-hū,肩挑背負,12
hì-khì-tsíng-tuā,肺氣腫大,12
hì-jia̍t-pō-tshuán,肺熱暴喘,12
hì-sò-hāi-sàu,肺燥咳嗽,12
hì-bāng-tsik-khì,肺網積氣,12
hì-pau-mo̍h-iām,肺胞膜炎,12
hì-thé-khì-tiòng,肺體氣腫,12
hì-thé-huat-iām,肺體發炎,12
hì-thé-tsik-hiat,肺體積血,12
uī-sinn-huē-tshng,胃生潰瘡,12
puē-tshin-hiòng-soo,背親向疏,12
hôo-sîn-sái-kì,胡蠅屎痣,12
uē-tsú-tit-ì,能主得意,12
uē-liáu-buē-tsīn,能了沒盡,12
uē-tsuè--tit,能做得,12
lîng-tāi-lîng-siáu,能大能小,12
uē-kiânn--tit,能行得,12
uē-kì--tit,能記得,12
uē-khí--lâi,能起來,12
uē-kiann--lâng,能驚人,12
thǹg-tsi̍t-ē-khòo,脫一下褲,12
thǹg-khòo-phah-tsing,脫褲打掙,12
àu-thâu-àu-bīn,腐頭腐面,12
náu-pâng-thiok-hiat,腦房蓄血,12
náu-ik-hiat-tsìng,腦溢血症,12
náu-thâu-tsūn-āu,腦頭鏇後,12
tsíng--khí-lâi,腫起來,12
kha-ta-tshiú-ta,腳乾手乾,12
kha-lâi-tshiú-lâi,腳來手來,12
kha-tuā-pōo-bú,腳大部拇,12
kha-tsiam-tshiú-iù,腳尖手幼,12
kha-pe̍h-tuà-á,腳帛帶仔,12
kha-lán-tshiú-lán,腳懶手懶,12
kha-tsíng-thâu-á,腳指頭仔,12
kha-tsíng-thâu-bó,腳指頭拇,12
kha-tsíng-thâu-bú,腳指頭母,12
kha-iô-tshiú-hìnn,腳搖手擲,12
kha-hìnn-tshiú-hìnn,腳擲手擲,12
kha-bôo-tshiú-ìn,腳模手印,12
kha-phû-tshiú-tsùn,腳浮手戰,12
kha-thut-tshiú-thut,腳禿手禿,12
kha-liâm-tshiú-liâm,腳粘手粘,12
kha-khah-tuā-sin,腳較大身,12
kha-liâu-tshiú-khàu,腳鐐手扣,12
kha-liâu-tshiú-liâu,腳鐐手鐐,12
kha-tn̂g-tshiú-té,腳長手短,12
tiông-tsik-hû-su,腸窒扶斯,12
hok-mo̍h-to̍k-liû,腹膜毒瘤,12
ko-lâu-tsiap-tih,膏流汁滴,12
mooh-piah-hue-kan,膜壁花矸,12
mooh--lo̍h-khì,膜落去,12
lîm-suí-hu-jîn,臨水夫人,12
lîm-khat-ku̍t-tsíng,臨渴掘井,12
liâm-tong-liâm-sî,臨當臨時,12
tsū-í-uî-sī,自以為是,12
tsū-tsok-tsū-siū,自作自受,12
tsū-tsok-tsū-tsuan,自作自專,12
tsū-tsok-tsū-tong,自作自當,12
tsū-tshiùnn-tsū-tuânn,自唱自彈,12
tsū-sí-tsì-tsiong,自始至終,12
tsū-tuânn-tsū-tshiùnn,自彈自唱,12
tsū-jiá-kî-hō,自惹其禍,12
tsū-tâu-lô-bāng,自投羅網,12
tsū-pō-tsū-khì,自暴自棄,12
tsū-jiân-tô-thài,自然淘汰,12
tsū-siong-mâu-tún,自相矛盾,12
tsū-tsū-tsāi-tsāi,自自在在,12
tsū-tsū-jiân-jiân,自自然然,12
tsū-giân-tsū-gú,自言自語,12
tsū-pà-it-kok,自霸一國,12
tsū-thâu-kàu-bé,自頭到尾,12
tsū-thâu-tsì-bé,自頭至尾,12
tsū-thâu-khí-lí,自頭起理,12
tshàu-miâ-tshàu-siann,臭名臭聲,12
tshàu-lin-tai-khì,臭奶獃氣,12
tshàu-jiō-phuà-bī,臭尿破味,12
tshàu-ba̍k-sat-bī,臭木蝨味,12
tshàu-mn̂g-tshat-tshiū,臭毛漆樹,12
tshàu-tsuí-kóng-bī,臭水管味,12
tshàu-kau-á-bê,臭溝仔糜,12
tshàu-phuà-pòo-bī,臭破布味,12
tshàu-hīnn-àng-á,臭耳甕仔,12
tshàu-tshìnn-ku-á,臭腥龜仔,12
tshàu-tsho-tsháu-tê,臭臊草茶,12
tshàu-thâu-tsuē-io̍h,臭頭濟藥,12
tshàu-thâu-nuā-hīnn,臭頭爛耳,12
tshàu-thâu-tshàu-bīn,臭頭臭面,12
tshàu-thâu-ke-á,臭頭雞仔,12
tshàu-tiánn-lo-bī,臭鼎烙味,12
tsì-sam-tsì-sù,至三至四,12
tsì-jîn-tsì-tsû,至仁至慈,12
tsì-tsing-tsì-bî,至精至微,12
tì-sim-tì-miā,致心致命,12
tì-sim-tì-huih,致心致血,12
tsing-tsî-tsuè-ké,舂糬做粿,12
tsing-khū-tē-ga̍k,舂臼地獄,12
ú-siū-tông-kho,與受同科,12
ú-ku-ú-tshú,與居與處,12
hing-tsuân-íng-tō,興泉永道,12
kú-it-huán-sam,舉一反三,12
kia̍h-ba̍k-bô-tshin,舉目無親,12
kú-bo̍k-bû-tshin,舉目無親,12
kū-tsûn--nî,舊存--年,12
sià-guē-sing-hū,舍外甥婦,12
sià-guē-sing-sun,舍外甥孫,12
tsīnn-tshuì-tsīnn-tsi̍h,舐嘴舐舌,12
bú-bú-lāng-lāng,舞舞弄弄,12
tsiu,舟,12
kan-kan-khóo-khóo,艱艱苦苦,12
sik-tiong-gō-kuí,色中餓鬼,12
sik-tám-pau-thian,色膽包天,12
ōo-pû-tsháu-tshài,芋匏草菜,12
hû-iông-âng-tsîm,芙蓉紅蟳,12
phû-iông-kap-tàn,芙蓉鴿蛋,12
hua-put-tiâu-ki,花不住枝,12
hue-kong-hue-pô,花公花婆,12
hua-thian-gua̍t-tē,花天月地,12
hua-thian-tsiú-tē,花天酒地,12
hue-âng-liú-li̍k,花紅柳綠,12
hue-hue-hìnn-hìnn,花花擲擲,12
hue-hue-tshó-tshó,花花草草,12
hue-hue-hio̍h-hio̍h,花花葉葉,12
hue-pa-lí-niau,花葩裡貓,12
hua-ke-liáu-hāng,花街柳巷,12
hue-kue-liú-hāng,花街柳巷,12
hua-giân-kháu-gú,花言巧語,12
hue-kim-hue-thôo,花金花土,12
hue-king-tsa-bóo,花間查某,12
khóo-bé-khóo-bé,苦尾苦尾,12
khóo-iám-khóo-iám,苦掩苦掩,12
khóo-tsīn-kam-lâi,苦盡甘來,12
khóo-tn̂g-khóo-tōo,苦腸苦肚,12
tuē-á--lap,苧仔凹,12
tuē-á-kám-thâu,苧仔篢頭,12
tuē-á-láu-pau,苧仔腦包,12
tuē-á-thâu-tà,苧仔頭罩,12
ba̍k-nī-tsuí-kue,茉莉水蛙,12
tê-au-á-khoo,茶甌仔箍,12
jû-thâu-suànn-kè,茹頭散髻,12
jû-thâu-sàm-kè,茹頭散髻,12
jû-thâu-sàm-kuí,茹頭散鬼,12
tsháu-thiú-á-sîn,草丑仔神,12
tshó-kî-tāi-lio̍k,草其大略,12
tsháu-soh-á-tshia,草索仔車,12
tsháu-hue-á-tsuâ,草花仔蛇,12
tsháu-koo-ah-tsiúnn,草菇鴨掌,12
tsháu-kueh-á-kha,草鍥仔腳,12
hong-kong-huè-sū,荒公廢事,12
hong-san-khòng-iá,荒山曠野,12
hng-hng-pìnn-pìnn,荒荒擲擲,12
hong-hong-kông-kông,荒荒狂狂,12
láu-hio̍h-á-tîn,荖葉仔藤,12
o-pau-hî-tshì,荷包魚翅,12
o-hio̍h-sian-su,荷葉仙師,12
o-lân-se-tsuí,荷蘭西水,12
tshinn-á-hio̍h-sìnn,菁仔葉扇,12
kiok-tsō-lâm-kua,菊座南瓜,12
kik-hue-hî-tōo,菊花魚肚,12
tshài-kue-tshiu-khuân,菜瓜鬚環,12
tshài-kim-tshài-thôo,菜金菜土,12
hua-bîn-huē-kuán,華民會館,12
bān-put-tik-í,萬不得已,12
bān-sè-tāi-nî,萬世代年,12
bān-sī-niû-niû,萬世娘娘,12
bān-to-tshuì-kuah,萬刀碎割,12
bān-siān-tông-kui,萬善同歸,12
bān-suí-tiâu-tang,萬水朝東,12
bān-ní-bān-ba̍k,萬耳萬目,12
lo̍k-tsíng-hā-si̍k,落井下石,12
lo̍h-tuē-sing-kun,落地生根,12
lo̍k-khong--khì,落孔去,12
lò-āu--nî,落後年,12
lò-āu--ji̍t,落後日,12
lò-āu--ge̍h,落後月,12
lo̍h-tso̍h--ji̍t,落昨--日,12
lo̍h-tshe-tē-ga̍k,落炊地獄,12
lo̍h-buâ-tē-ga̍k,落磨地獄,12
lo̍k-hua-liû-suí,落花流水,12
lo̍h-sng-seh-tàng,落霜雪凍,12
hia̍p-lo̍k-kiú-tsiu,葉落九州,12
tio̍h-lîng-gû-phīnn,著拎牛鼻,12
tio̍h-khîm-gû-thâu,著擒牛頭,12
tio̍h-iûnn-kóng-tshiu,著羊公鬚,12
tio̍h-ti-bú-tian,著豬母癲,12
phô-tô-gê-kok,葡萄牙國,12
bông-thâu-kài-bīn,蒙頭蓋面,12
tshìng-oo--khì,蒸烏--去,12
tshong-tshong-bông-bông,蒼蒼茫茫,12
khàm-hē--teh,蓋下--得,12
khàm-hiā--ê,蓋瓦--的,12
khàm-hī-á-bō,蓋耳仔帽,12
khàm-tsháu--ê,蓋草--的,12
khàm-thâu-khàm-bīn,蓋頭蓋面,12
khàm-thâu-siān-hī,蓋頭鱔魚,12
tsiúnn-tshó-sim-tsháu,蔣草心草,12
tshang-sio-tsuân-ah,蔥燒全鴨,12
tshang-sio-tshì-sim,蔥燒刺參,12
sue,蔬,12
pè-pè-tsik-tsik,蔽蔽積積,12
gē-tsin-jîn-pîn,藝真人貧,12
lôo-tik-á-tshài,蘆竹仔菜,12
hóo-bé-liâu-á,虎尾寮仔,12
hóo-lông-pà-piu,虎狼豹彪,12
hóo-phê-kau-í,虎皮鉤椅,12
hóo-pà-sai-tshiūnn,虎豹獅象,12
hóo-niau-á-uê,虎貓仔鞋,12
hóo-thâu-iàn-ām,虎頭燕頷,12
hi-siong-kóo-keh,虛傷蠱膈,12
hu-lô-kóo-keh,虛癆蠱膈,12
hu-hu-si̍t-si̍t,虛虛實實,12
hu-hu-huàn-huàn,虛虛幻幻,12
gû-bí-jîn-tsháu,虞美人草,12
hō-tsuè-kóng-kiò,號做講叫,12
khīng-tshut-puànn-phâng,虹出半篷,12
báng-á-hun-tsháu,蚊仔燻草,12
báng-tà-phē-tshio̍h,蚊罩被蓆,12
hû-tia̍p-tshì-sim,蚨蝶刺參,12
ô-kiànn-thang-ting,蚵鏡窗燈,12
ham-khak-á-gûn,蚶殼仔銀,12
ham-khak-á-tsînn,蚶殼仔錢,12
bi̍t-tsìm-hé-thuí,蜜浸火腿,12
pián-hok-phō-siū,蝙蝠抱壽,12
hê-tsí-tāu-hū,蝦只豆腐,12
hê-tshiu-á-suànn,蝦鬚仔線,12
sat-bú-tsí-tsháu,蝨母子草,12
bîng--ê-kiánn,螟的囝,12
thiông-hui-ji̍p-hónn,蟲飛入火,12
tsîm-tué-hî-tshì,蟳底魚翅,12
hāi-uân-pe̍h-tshài,蟹丸白菜,12
hāi-uân-hî-tshì,蟹丸魚翅,12
hāi-uân-hî-tûn,蟹丸魚脣,12
hāi-tué-hî-tshì,蟹底魚翅,12
hiat-siâ-jia̍t-tsìng,血蛇熱症,12
kiânn-tsit-làng-thàng,行一曠通,12
kiânn--ji̍p-khì,行入去,12
hîng-tōng-kú-tsí,行動舉止,12
kiânn-thán-huâinn-kha,行坦橫腳,12
kiânn-tang-khì-sai,行東去西,12
kiânn-tang-óng-sai,行東往西,12
kiânn-buē-khui-kha,行沒開腳,12
hîng-hiám-hiau-hīng,行險僥倖,12
kue-tâm-hāng-gī,街談巷議,12
uē-sing-tsoo-ha̍p,衛生組合,12
sann-á-ku-phè,衫仔裾帕,12
siū-siú-pông-kuan,袖手旁觀,12
kún-kún-tsūn-kún,袞袞鏇袞,12
kún-kún-tsūn-tsūn,袞袞鏇鏇,12
tshâi-hông-sai-hū,裁縫師傅,12
li̍h-lông-sàn-kah,裂囊散甲,12
li̍h-hing-sàn-kah,裂胸散甲,12
lí-lí-khok-khok,裂裂柝柝,12
póo-kng-póo-àng,補缸補甕,12
tsè-thn̂g-huē-siā,製糖會社,12
lām-lām-luì-luì,襤襤褸褸,12
se-king-lâm-kua,西京南瓜,12
se-kok-bí-înn,西國米圓,12
se-iûnn-liāu-lí,西洋料理,12
se-phî-hok-lōo,西皮福路,12
se-tsîn-ông-iâ,西秦王爺,12
hok-sím-huat-īnn,覆審法院,12
hok-suí-lân-siu,覆水難收,12
kìnn-lâng-kìnn-tâu,見人見投,12
kiàn-lī-bông-gī,見利忘義,12
kiàn-lī-bē-lī,見利賣利,12
kìnn-lī-māi-lī,見利賣利,12
kiàn-kíng-siong-tsîng,見景傷情,12
kiàn-ki-jî-tsok,見機而作,12
kiàn-sú-jû-biân,見死如眠,12
kìnn-oo-tio̍h-tak,見烏著觸,12
kìnn-kuí-kìnn-kuài,見鬼見怪,12
kui-kú-tsún-sîng,規矩準繩,12
kui-kui-kú-kú,規規矩矩,12
tshin-siu-tsiok-gut,親收足訖,12
tshin-tshin-tshiang-tshiang,親親昌昌,12
kuan-jîn-kiàn-sik,觀人見識,12
kuan-tsîng-kòo-āu,觀前顧後,12
kuan-san-guán-suí,觀山玩水,12
kuan-ki-kiàn-sik,觀機見識,12
kuan-im-pu̍t-tsóo,觀音佛祖,12
kuan-im-tsāi-sóo,觀音在所,12
kuan-im-má-tshat,觀音媽漆,12
kuan-im-má-sinn,觀音媽生,12
kuan-im-phôo-sat,觀音菩薩,12
tshiok-tōng-liông-sim,觸動良心,12
tak-tak-kha̍p-kha̍p,觸觸磕磕,12
tap-tap-kha̍p-kha̍p,觸觸磕磕,12
giân-sann-gú-sì,言三語四,12
giân-thìng-kè-tsiông,言聽計從,12
thó-tsè,討債,12
thó-lān-tsiap-phīnn,討玍接鼻,12
kì-hē--teh,記下--得,12
kì-sū--ê,記事的,12
kì-hūn-tsāi-sim,記恨在心,12
kì--khí-lâi,記起來,12
tsù-sinn-niû-niû,註生娘娘,12
tsù-sinn-niû-má,註生娘媽,12
lué-thinn-lué-tuē,詈天詈地,12
tsà-khi-tshú-tsâi,詐欺取財,12
hau-la̍k-hau-tak,詨六詨篤,12
hau-hau-siâu-siâu,詨詨精精,12
si-sû-ko-hù,詩詞歌賦,12
siông-siông-sè-sè,詳詳細細,12
sè-put-lióng-li̍p,誓不兩立,12
gōo-lâng-khang-kiânn,誤人空行,12
gōo-bóo-gōo-kiánn,誤某誤子,12
siōng-king-lé-hu̍t,誦經禮佛,12
tâm-thian-suat-tē,談天說地,12
tsìnn-sí-tsìnn-ua̍h,諍死諍活,12
bôo-tsâi-hāi-bīng,謀財害命,12
gio̍h-lâi-gio̍h-khì,謔來謔去,12
pòng-tâi-uân-huán,謗台灣反,12
kóng-sam-sik-uē,講三色話,12
kóng-sann-kóng-nn̄g,講三講兩,12
kóng-lâi-kóng-khì,講來講去,12
káng-tshing-káng-bān,講千講萬,12
kóng-tshing-kóng-bān,講千講萬,12
kóng-kioh-nā-niā,講卻而已,12
kóng-thinn-tuē-phê,講天地皮,12
kóng-thinn-kóng-tuē,講天講地,12
kóng-tang-kóng-sai,講東講西,12
kóng-siâu-kóng-phīnn,講精講鼻,12
kóng-gōo-má-hue,講誤媽花,12
kóng-huā-kóng-tshiò,講譁講笑,12
kóng-ná-bí-tsin,講那米升,12
kóng-thâu-tsai-bé,講頭知尾,12
siā-tsheh-á-tsuá,謝冊仔紙,12
siā-thinn-siā-tuē,謝天謝地,12
iâu-giân-siàn-hi̍k,謠言煽惑,12
iâu-giân-huí-pòng,謠言誹謗,12
huā--khí-lâi,譁--起來,12
kíng-sī-tsóng-kàm,警視總監,12
pìnn-hîm-pìnn-hóo,變熊變虎,12
pìnn-tsia̍h-pìnn-tshing,變食變穿,12
pìnn-kuí-pìnn-kuài,變鬼變怪,12
pìnn-ku-pìnn-pih,變龜變鱉,12
tōo,豆,12
tāu-pôo-tshut-gê,豆苞出芽,12
ti-á-káu-á,豬仔狗仔,12
ti-bú-sam-tiau,豬母三朝,12
ti-bú-lin-kū,豬母乳舅,12
ti-bú-lin-kù,豬母乳鋸,12
ti-káu-thing-sinn,豬狗畜牲,12
ti-káu-khîm-siù,豬狗禽獸,12
ti-thâu-góo-sing,豬頭五牲,12
ti-thâu-ti-phīnn,豬頭豬鼻,12
niau-niau-khiat-khiat,貓貓級級,12
niau-tshú-tâng-biân,貓鼠同眠,12
tsâi-thuân-huat-jîn,財團法人,12
tsâi-sàn-jîn-bông,財散人亡,12
tham-kuann-ù-lī,貪官污吏,12
tham-sing-phànn-sú,貪生怕死,12
tham-jî-bû-iam,貪而無厭,12
tham-sia-uì-hîng,貪賒畏還,12
tham-sia-kuì-bué,貪賒貴買,12
tsik-jîn-tsi-sim,責人之心,12
thú-thiok-gûn-hâng,貯蓄銀行,12
kuì-kuì-khì-khì,貴貴氣氣,12
bué-khang-buē-khang,買空賣空,12
tsha̍t-tsîng-jîn-miā,賊情人命,12
tsha̍t-tsîng-miā-àn,賊情命案,12
tsha̍t-kha-tsha̍t-tshiú,賊腳賊手,12
sia-sam-khí-tshù,賒杉起厝,12
sióng-it-khuàn-pik,賞一勸百,12
buē-ki-á-ping,賣枝仔冰,12
buē-phê-tǹg-kut,賣皮當骨,12
buē-tshài--ê,賣菜的,12
siàu-pu̍t-tsuè-ké,賬佛做粿,12
siàu-sî-liām-ji̍t,賬時念日,12
siàu-sî-liām-lōo,賬時念路,12
siàu-kue-lōo-tsio̍h,賬街路石,12
tsuán-tsia̍h-tsa-bóo,賺食查某,12
kòo-bué-tsóo-ha̍p,購買組合,12
tshiah-si̍p-jī-siā,赤十字社,12
tshiah-tsa̍p-jī-siā,赤十字社,12
tshiah-phê-tōo-á,赤皮杜仔,12
tshiah-kha-tshiah-tshiú,赤腳赤手,12
tshiah-sin-lōo-thé,赤身露體,12
tshik-sin-lōo-thé,赤身露體,12
tsáu-tang-tsáu-sai,走東走西,12
tsáu-tsuí--ê,走水的,12
tsáu-iû-suí-kue,走油水雞,12
tsáu-iû-soo-kue,走油酥雞,12
tsáu-bô--khì,走無--去,12
tsáu-kue-á-sian,走街仔仙,12
tsáu-bé-thian-kong,走馬天罡,12
tsáu-bé-giâ-kang,走馬蜈蚣,12
hù-sî-hù-khik,赴時赴刻,12
hù-lâu-hù-tsuí,赴流赴水,12
khí-lâng-khí-kheh,起人起客,12
khí-tshut-guân-tsong,起出原贓,12
khí-tsá-tsē-uànn,起早坐晏,12
khí-tsá-tsē-àm,起早坐暗,12
khí-tsá-tsē-iú,起早坐酉,12
khí-sú-huê-sing,起死回生,12
khí-kha-tāng-tshiú,起腳動手,12
khí-tn̂g-tōo-am,起腸肚庵,12
khí-kun-tāng-tsiòng,起軍動將,12
khí-kue-bú-phê,起雞母皮,12
khí-kue-mn̂g-kâu,起雞毛猴,12
thàn-tsia̍h-pōo-á,趁食步仔,12
kuann--tshut-khì,趕出去,12
kán--tshut-khì,趕出去,12
tshu-kiat-pī-hiong,趨吉避凶,12
tsiok-tì-to-bôo,足智多謀,12
tia̍t-tánn-i-sing,跌打醫生,12
pháu-ông-iâ-bé,跑王爺馬,12
pháu-bé-siā-tsìnn,跑馬射箭,12
khuà-siang-thâu-bé,跨雙頭馬,12
kuī--lo̍h-khì,跪落去,12
kuī-kuī-kha̍p-kha̍p,跪跪磕磕,12
hua̍h-tshut-hua̍h-ji̍p,跬出跬入,12
lōo-pinn-tiàm-á,路邊店仔,12
thiàu--tsi̍t-ē,跳一下,12
ta̍h-tshit-ta̍h-pueh,踏七踏八,12
ta̍h-pán--lâi,踏板來,12
ta̍h-kut--khì,踏滑--去,12
ta̍h-seh-sîm-muî,踏雪尋梅,12
phîn-lâi-phîn-khì,蹁來蹁去,12
tshuê-kue-kiò-lōo,蹋街叫路,12
tsông-tang-tsông-sai,蹤東蹤西,12
tún-lún-tha̍p-la̍p,躉躉疊疊,12
ti-ti-tû-tû,躊躊躇躇,12
tiû-tiû-tû-tû,躊躊躇躇,12
tshia-phâng-khí-tiànn,車帆起碇,12
tshia-pha-lin-táu,車拋輪斗,12
tshia-kuàn--ê,車灌的,12
tshia-hîm-puānn-sai,車熊拌獅,12
tshia-pua̍h-lìn-táu,車跋輪斗,12
kun-sik-thé-tshau,軍式體操,12
kun-hé-tshìng-hâi,軍火銃械,12
nńg-ki-á-bí,軟枝仔米,12
nńg-soh-khan-ti,軟索牽豬,12
nńg-puî-nńg-puî,軟肥軟肥,12
nńg-khî-á-lê,軟蜞仔螺,12
nńg-khe-nńg-hâi,軟詼軟諧,12
khah-thîng-tsi̍t-ê,較停一個,12
khah-hiau-than-khak,較僥蟶殼,12
khah-tshám-thiah-tsuá,較慘拆紙,12
khah-tsáu--lâi,較走--來,12
khah-hiám-tann-iû,較險擔油,12
khah-tah-kú-á,較霎久仔,12
khing-piān-tshia-thâu,輕便車頭,12
khin-khuài-lī-piān,輕快利便,12
khing-thàn-tām-sng,輕炭淡酸,12
khin-kha-suè-tshiú,輕腳細手,12
lûn-kàu-tó-lo̍h,輪到何落,12
lin-lin-lòng-lòng,輪輪撞撞,12
lìn-lìn-lòng-lòng,輪輪撞撞,12
lin-lin-long-long,輪輪瓏瓏,12
tńg-lâi-tńg-khì,轉來轉去,12
tsuán-tuē-liāu-ióng,轉地療養,12
tsuán-kià-liû-kài,轉寄留屆,12
tńg-thâu-uat-kak,轉頭穵角,12
kiō-táu-ti-kha,轎斗豬腳,12
phia̍h-si̍p-jī-kè,辟十字架,12
